ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
1399,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,50,375,187500,75000,0.4,In-store
1400,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,45,300,135000,40500,0.3,In-store
1401,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,45,275,123750,37125,0.3,In-store
1402,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Apparel,55,275,151250,45375,0.3,In-store
1403,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Apparel,60,425,255000,89250,0.35,In-store
1404,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,55,650,357500,143000,0.4,In-store
1405,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,50,400,200000,80000,0.4,In-store
1406,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,45,325,146250,43875,0.3,In-store
1407,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,45,275,123750,37125,0.3,In-store
1408,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Apparel,55,300,165000,49500,0.3,In-store
1409,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Apparel,60,475,285000,99750,0.35,In-store
1410,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,55,625,343750,137500,0.4,In-store
1411,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,50,400,200000,80000,0.4,In-store
1412,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,45,325,146250,43875,0.3,In-store
1413,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,45,225,101250,30375,0.3,In-store
1414,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Apparel,55,200,110000,33000,0.3,In-store
1415,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Apparel,60,375,225000,78750,0.35,In-store
1416,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,55,500,275000,110000,0.4,In-store
1417,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,50,300,150000,60000,0.4,In-store
1418,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,45,200,90000,27000,0.3,In-store
1419,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,45,175,78750,23625,0.3,In-store
1420,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Apparel,55,175,96250,28875,0.3,In-store
1421,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Apparel,60,275,165000,57750,0.35,In-store
1422,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,60,450,270000,108000,0.4,In-store
1423,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,55,275,151250,60500,0.4,In-store
1424,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,55,175,96250,28875,0.3,In-store
1425,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,55,150,82500,24750,0.3,In-store
1426,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Apparel,65,150,97500,29250,0.3,In-store
1427,Sports Direct,1185732,05-02-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,32,34,1088,478.72,0.44,Online
1428,Sports Direct,1185732,05-02-2021,Northeast,Connecticut,Hartford,Men,Apparel,49,60,2940,1293.6,0.44,Online
1429,Sports Direct,1185732,05-02-2021,Northeast,Connecticut,Hartford,Women,Apparel,39,84,3276,1474.2,0.45,Online
1430,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,39,130,5070,2535,0.5,Online
1431,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,38,56,2128,1149.12,0.54,Online
1432,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,29,68,1972,887.4,0.45,Online
1433,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,32,30,960,403.2,0.42,Online
1434,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men,Apparel,48,39,1872,748.8,0.4,Online
1435,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women,Apparel,38,73,2774,1359.26,0.49,Online
1436,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,36,150,5400,2700,0.5,Online
1437,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,38,58,2204,1212.2,0.55,Online
1438,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,29,56,1624,698.32,0.43,Online
1439,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,32,38,1216,547.2,0.45,Online
1440,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men,Apparel,46,35,1610,724.5,0.45,Online
1441,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women,Apparel,36,69,2484,1242,0.5,Online
1442,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,54,142,7668,3910.68,0.51,Online
1443,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,48,73,3504,1857.12,0.53,Online
1444,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,43,74,3182,1272.8,0.4,Online
1445,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,44,63,2772,1136.52,0.41,Online
1446,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Men,Apparel,50,70,3500,1540,0.44,Online
1447,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Women,Apparel,55,113,6215,3045.35,0.49,Online
1448,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,50,175,8750,4812.5,0.55,Online
1449,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,48,94,4512,2256,0.5,Online
1450,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,42,87,3654,1644.3,0.45,Online
1451,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,42,80,3360,1411.2,0.42,Online
1452,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Apparel,53,74,3922,1725.68,0.44,Online
1453,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Apparel,56,123,6888,3375.12,0.49,Online
1454,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,54,189,10206,5511.24,0.54,Online
1455,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,48,112,5376,2849.28,0.53,Online
1456,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,44,81,3564,1568.16,0.44,Online
1457,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,42,80,3360,1478.4,0.44,Online
1458,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Apparel,53,81,4293,1888.92,0.44,Online
1459,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Apparel,56,143,8008,3843.84,0.48,Online
1460,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,51,163,8313,4572.15,0.55,Online
1461,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,48,108,5184,2851.2,0.55,Online
1462,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,41,85,3485,1463.7,0.42,Online
1463,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,41,68,2788,1143.08,0.41,Online
1464,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Apparel,51,52,2652,1166.88,0.44,Online
1465,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Apparel,55,105,5775,2887.5,0.5,Online
1466,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,52,125,6500,3510,0.54,Online
1467,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,47,75,3525,1833,0.52,Online
1468,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,41,60,2460,1082.4,0.44,Online
1469,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,41,46,1886,848.7,0.45,Online
1470,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Apparel,50,51,2550,1071,0.42,Online
1471,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Apparel,54,83,4482,2196.18,0.49,Online
1472,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,59,113,6667,3666.85,0.55,Online
1473,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,52,72,3744,1872,0.5,Online
1474,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,53,49,2597,1116.71,0.43,Online
1475,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,50,38,1900,760,0.4,Online
1476,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Apparel,64,42,2688,1128.96,0.42,Online
1477,Sports Direct,1185732,05-02-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,24,39,936,308.88,0.33,Outlet
1478,Sports Direct,1185732,05-02-2021,Northeast,Connecticut,Hartford,Men,Apparel,39,66,2574,952.38,0.37,Outlet
1479,Sports Direct,1185732,05-02-2021,Northeast,Connecticut,Hartford,Women,Apparel,32,96,3072,1198.08,0.39,Outlet
1480,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,26,182,4732,2034.76,0.43,Outlet
1481,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,32,68,2176,979.2,0.45,Outlet
1482,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,23,75,1725,552,0.32,Outlet
1483,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,27,34,918,293.76,0.32,Outlet
1484,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Men,Apparel,39,53,2067,702.78,0.34,Outlet
1485,Sports Direct,1185732,03-03-2021,Northeast,Connecticut,Hartford,Women,Apparel,29,85,2465,961.35,0.39,Outlet
1486,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,28,155,4340,1996.4,0.46,Outlet
1487,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,30,64,1920,844.8,0.44,Outlet
1488,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,20,64,1280,460.8,0.36,Outlet
1489,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,26,41,1066,341.12,0.32,Outlet
1490,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men,Apparel,37,40,1480,503.2,0.34,Outlet
1491,Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women,Apparel,26,94,2444,1026.48,0.42,Outlet
1492,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,40,191,7640,3361.6,0.44,Outlet
1493,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,35,83,2905,1278.2,0.44,Outlet
1494,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,32,83,2656,903.04,0.34,Outlet
1495,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,32,74,2368,781.44,0.33,Outlet
1496,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Men,Apparel,37,83,3071,1074.85,0.35,Outlet
1497,Sports Direct,1185732,03-05-2021,Northeast,Connecticut,Hartford,Women,Apparel,41,128,5248,2204.16,0.42,Outlet
1498,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,40,206,8240,3872.8,0.47,Outlet
1499,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,38,124,4712,2214.64,0.47,Outlet
1500,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,35,96,3360,1108.8,0.33,Outlet
1501,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,35,85,2975,1041.25,0.35,Outlet
1502,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Men,Apparel,36,91,3276,1048.32,0.32,Outlet
1503,Sports Direct,1185732,05-06-2021,Northeast,Connecticut,Hartford,Women,Apparel,39,128,4992,1946.88,0.39,Outlet
1504,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,42,195,8190,3685.5,0.45,Outlet
1505,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,38,120,4560,1915.2,0.42,Outlet
1506,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,29,111,3219,1094.46,0.34,Outlet
1507,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,34,94,3196,1150.56,0.36,Outlet
1508,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Men,Apparel,43,93,3999,1319.67,0.33,Outlet
1509,Sports Direct,1185732,03-07-2021,Northeast,Connecticut,Hartford,Women,Apparel,40,152,6080,2310.4,0.38,Outlet
1510,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,40,194,7760,3259.2,0.42,Outlet
1511,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,34,128,4352,1871.36,0.43,Outlet
1512,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,36,107,3852,1348.2,0.35,Outlet
1513,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,32,72,2304,760.32,0.33,Outlet
1514,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Men,Apparel,43,62,2666,879.78,0.33,Outlet
1515,Sports Direct,1185732,04-08-2021,Northeast,Connecticut,Hartford,Women,Apparel,44,124,5456,2073.28,0.38,Outlet
1516,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,43,170,7310,3435.7,0.47,Outlet
1517,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,40,93,3720,1748.4,0.47,Outlet
1518,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,33,64,2112,675.84,0.32,Outlet
1519,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,30,58,1740,591.6,0.34,Outlet
1520,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Men,Apparel,41,58,2378,856.08,0.36,Outlet
1521,Sports Direct,1185732,03-09-2021,Northeast,Connecticut,Hartford,Women,Apparel,45,83,3735,1568.7,0.42,Outlet
1522,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Street Footwear,46,153,7038,2955.96,0.42,Outlet
1523,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Athletic Footwear,39,94,3666,1613.04,0.44,Outlet
1524,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Women,Street Footwear,36,61,2196,812.52,0.37,Outlet
1525,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Women,Athletic Footwear,43,45,1935,696.6,0.36,Outlet
1526,Sports Direct,1185732,05-10-2021,Northeast,Connecticut,Hartford,Men,Apparel,50,45,2250,742.5,0.33,Outlet
1527,Sports Direct,1185732,15-02-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,35,250,87500,21875,0.25,In-store
1528,Sports Direct,1185732,15-02-2021,Northeast,Massachusetts,Boston,Men,Apparel,50,150,75000,18750,0.25,In-store
1529,Sports Direct,1185732,15-02-2021,Northeast,Massachusetts,Boston,Women,Apparel,40,250,100000,30000,0.3,In-store
1530,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,40,470,188000,56400,0.3,In-store
1531,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,40,175,70000,21000,0.3,In-store
1532,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,30,200,60000,15000,0.25,In-store
1533,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,35,300,105000,26250,0.25,In-store
1534,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men,Apparel,50,100,50000,12500,0.25,In-store
1535,Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Women,Apparel,40,200,80000,24000,0.3,In-store
1536,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,40,450,180000,54000,0.3,In-store
1537,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,40,150,60000,18000,0.3,In-store
1538,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,30,150,45000,11250,0.25,In-store
1539,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,35,125,43750,10937.5,0.25,In-store
1540,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Men,Apparel,50,125,62500,15625,0.25,In-store
1541,Sports Direct,1185732,14-04-2021,Northeast,Massachusetts,Boston,Women,Apparel,40,275,110000,33000,0.3,In-store
1542,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,55,495,272250,81675,0.3,In-store
1543,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,50,200,100000,30000,0.3,In-store
1544,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,45,225,101250,25312.5,0.25,In-store
1545,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,45,175,78750,19687.5,0.25,In-store
1546,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men,Apparel,55,200,110000,27500,0.25,In-store
1547,Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Women,Apparel,60,325,195000,58500,0.3,In-store
1548,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,55,575,316250,94875,0.3,In-store
1549,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,50,325,162500,48750,0.3,In-store
1550,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,45,250,112500,28125,0.25,In-store
1551,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,45,225,101250,25312.5,0.25,In-store
1552,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Men,Apparel,55,225,123750,30937.5,0.25,In-store
1553,Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women,Apparel,60,375,225000,67500,0.3,In-store
1554,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,55,600,330000,99000,0.3,In-store
1555,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,50,350,175000,52500,0.3,In-store
1556,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,45,275,123750,30937.5,0.25,In-store
1557,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,45,225,101250,25312.5,0.25,In-store
1558,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Men,Apparel,55,250,137500,34375,0.25,In-store
1559,Sports Direct,1185732,13-07-2021,Northeast,Massachusetts,Boston,Women,Apparel,60,425,255000,76500,0.3,In-store
1560,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,55,575,316250,94875,0.3,In-store
1561,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,50,350,175000,52500,0.3,In-store
1562,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,45,275,123750,30937.5,0.25,In-store
1563,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Women,Athletic Footwear,45,175,78750,19687.5,0.25,In-store
1564,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Men,Apparel,55,150,82500,20625,0.25,In-store
1565,Sports Direct,1185732,14-08-2021,Northeast,Massachusetts,Boston,Women,Apparel,60,325,195000,58500,0.3,In-store
1566,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men,Street Footwear,55,450,247500,74250,0.3,In-store
1567,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men,Athletic Footwear,50,250,125000,37500,0.3,In-store
1568,Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Women,Street Footwear,45,150,67500,16875,0.25,In-store
